rank,domain,word1,tld,phrase_count,premium_likely,restricted
2740,reservation.online,reservation,online,132253,0,0
2741,game.games,game,games,132158,0,0
2742,growing.online,growing,online,132121,0,0
2743,canada.discount,canada,discount,132035,0,0
2744,extra.day,extra,day,132030,0,0
2745,maintenance.management,maintenance,management,131957,0,0
2746,complex.business,complex,business,131890,0,0
2747,sony.digital,sony,digital,131874,0,0
2748,foster.homes,foster,homes,131850,0,0
2749,ongoing.training,ongoing,training,131810,0,0
2750,whole.place,whole,place,131800,0,0
2751,show.store,show,store,131753,0,0
2752,training.video,training,video,131642,0,0
2753,real.love,real,love,131604,0,0
2754,interests.page,interests,page,131581,0,0
2755,public.security,public,security,131526,1,0
2756,seeker.horse,seeker,horse,131521,0,0
2757,broader.community,broader,community,131437,0,0
2758,master.degree,master,degree,131355,0,0
2759,breakfast.holiday,breakfast,holiday,131325,0,0
2760,exclusive.deals,exclusive,deals,131299,0,0
2761,local.shopping,local,shopping,131289,0,0
2762,movie.forum,movie,forum,131272,0,0
2763,some.legal,some,legal,131237,0,0
2764,white.hair,white,hair,131221,0,0
2765,related.party,related,party,131174,0,0
2766,old.family,old,family,131135,0,0
2767,spanking.video,spanking,video,131098,0,0
2768,other.credit,other,credit,131076,1,0
2769,temporary.storage,temporary,storage,131020,1,0
2770,limited.data,limited,data,130948,1,0
2771,other.domains,other,domains,130947,0,0
2772,british.army,british,army,130885,0,0
2773,healthy.skin,healthy,skin,130884,1,0
2774,body.systems,body,systems,130858,0,0
2775,first.baby,first,baby,130726,0,0
2776,specific.site,specific,site,130717,0,0
2777,show.reviews,show,reviews,130708,0,0
2778,including.photos,including,photos,130703,0,0
2779,new.menu,new,menu,130699,0,0
2780,help.menu,help,menu,130607,0,0
2781,state.education,state,education,130578,0,0
2782,global.security,global,security,130537,1,0
2783,main.shopping,main,shopping,130513,0,0
2784,new.loan,new,loan,130450,0,0
2785,cuts.energy,cuts,energy,130386,0,0
2786,legal.support,legal,support,130354,0,0
2787,hung.men,hung,men,130288,0,0
2788,best.website,best,website,130282,0,0
2789,gay.online,gay,online,130174,0,0
2790,including.computer,including,computer,130145,0,0
2791,taxi.online,taxi,online,130120,0,0
2792,meet.singles,meet,singles,130120,0,0
2793,right.online,right,online,130099,0,0
2794,demand.management,demand,management,130035,0,0
2795,few.photos,few,photos,130018,0,0
2796,power.supplies,power,supplies,129934,0,0
2797,similar.work,similar,work,129891,0,0
2798,check.one,check,one,129855,0,0
2799,certain.events,certain,events,129846,0,0
2800,latest.data,latest,data,129828,1,0
2801,business.hosting,business,hosting,129818,1,0
2802,wonder.how,wonder,how,129793,1,0
2803,special.tax,special,tax,129706,0,0
2804,whole.page,whole,page,129674,0,0
2805,spears.pics,spears,pics,129664,0,0
2806,attended.school,attended,school,129658,0,0
2807,deals.online,deals,online,129634,0,0
2808,cost.car,cost,car,129607,1,0
2809,existing.technology,existing,technology,129565,0,0
2810,items.online,items,online,129558,0,0
2811,provided.support,provided,support,129536,0,0
2812,halftime.show,halftime,show,129530,0,0
2813,receive.feedback,receive,feedback,129500,0,0
2814,using.credit,using,credit,129498,1,0
2815,website.online,website,online,129470,0,0
2816,always.show,always,show,129400,0,0
2817,classroom.training,classroom,training,129365,0,0
2818,question.how,question,how,129343,1,0
2819,fire.management,fire,management,129324,0,0
2820,use.site,use,site,129302,0,0
2821,home.sale,home,sale,129302,0,0
2822,marketing.online,marketing,online,129293,0,0
2823,mortgage.online,mortgage,online,129261,0,0
2824,knows.best,knows,best,129256,0,0
2825,rate.credit,rate,credit,129232,1,0
2826,every.site,every,site,129227,0,0
2827,motor.car,motor,car,129218,1,0
2828,appropriate.management,appropriate,management,129216,0,0
2829,educational.systems,educational,systems,129216,0,0
2830,often.fail,often,fail,129212,0,0
2831,convenient.place,convenient,place,129165,0,0
2832,wet.bar,wet,bar,129130,0,0
2833,abuse.services,abuse,services,129093,0,0
2834,another.blog,another,blog,129083,0,0
2835,including.food,including,food,129065,1,0
2836,effective.protection,effective,protection,128989,1,0
2837,lauren.rugby,lauren,rugby,128946,0,0
2838,cheap.phone,cheap,phone,128936,1,0
2839,nursing.career,nursing,career,128897,0,0
2840,charitable.gift,charitable,gift,128893,0,0
2841,safe.bet,safe,bet,128817,0,0
2842,writing.software,writing,software,128817,0,0
2843,comprehensive.business,comprehensive,business,128783,0,0
2844,hotel.online,hotel,online,128779,0,0
2845,courses.online,courses,online,128777,0,0
2846,xanax.cheap,xanax,cheap,128774,0,0
2847,full.site,full,site,128768,0,0
2848,unsecured.credit,unsecured,credit,128741,1,0
2849,own.equipment,own,equipment,128737,0,0
2850,free.site,free,site,128717,0,0
2851,state.attorney,state,attorney,128712,0,0
2852,national.holiday,national,holiday,128690,0,0
2853,militant.group,militant,group,128647,0,0
2854,pages.online,pages,online,128627,0,0
2855,additional.protection,additional,protection,128531,1,0
2856,public.auction,public,auction,128523,0,0
2857,current.day,current,day,128434,0,0
2858,downloads.software,downloads,software,128432,0,0
2859,cools.data,cools,data,128426,1,0
2860,visit.one,visit,one,128425,0,0
2861,laser.surgery,laser,surgery,128417,0,0
2862,computer.furniture,computer,furniture,128385,0,0
2863,printer.supplies,printer,supplies,128361,0,0
2864,season.holiday,season,holiday,128359,0,0
2865,mental.hospital,mental,hospital,128345,0,0
2866,porn.family,porn,family,128319,0,0
2867,jordan.shoes,jordan,shoes,128215,0,0
2868,building.tools,building,tools,128062,0,0
2869,please.phone,please,phone,128053,1,0
2870,browser.software,browser,software,128027,0,0
2871,one.website,one,website,128006,0,0
2872,line.dating,line,dating,127987,0,0
2873,hospice.care,hospice,care,127971,0,0
2874,profile.data,profile,data,127914,1,0
2875,software.market,software,market,127889,0,0
2876,sponsors.site,sponsors,site,127842,0,0
2877,select.page,select,page,127740,0,0
2878,large.business,large,business,127739,0,0
2879,first.site,first,site,127677,0,0
2880,store.site,store,site,127655,0,0
2881,daily.gift,daily,gift,127640,0,0
2882,communication.equipment,communication,equipment,127601,0,0
2883,saw.fit,saw,fit,127594,0,0
2884,increased.security,increased,security,127587,1,0
2885,academic.degree,academic,degree,127580,0,0
2886,appropriate.data,appropriate,data,127572,1,0
2887,protection.software,protection,software,127534,0,0
2888,appropriate.legal,appropriate,legal,127523,0,0
2889,eight.games,eight,games,127494,0,0
2890,surge.protection,surge,protection,127390,1,0
2891,continues.today,continues,today,127360,0,0
2892,new.software,new,software,127247,0,0
2893,american.film,american,film,127193,0,0
2894,added.protection,added,protection,127171,1,0
2895,creative.industries,creative,industries,127111,0,0
2896,direct.services,direct,services,127103,0,0
2897,rape.family,rape,family,126977,0,0
2898,playing.football,playing,football,126959,0,0
2899,without.help,without,help,126914,0,0
2900,pale.green,pale,green,126908,0,0
2901,enough.data,enough,data,126898,1,0
2902,buying.property,buying,property,126871,1,0
2903,individual.work,individual,work,126865,0,0
2904,full.bar,full,bar,126806,0,0
2905,following.email,following,email,126792,0,0
2906,cable.news,cable,news,126756,0,0
2907,preparatory.work,preparatory,work,126732,0,0
2908,professional.legal,professional,legal,126696,0,0
2909,small.car,small,car,126619,1,0
2910,timely.delivery,timely,delivery,126557,0,0
2911,users.click,users,click,126490,0,0
2912,trading.software,trading,software,126482,0,0
2913,drug.online,drug,online,126325,0,0
2914,four.day,four,day,126246,0,0
2915,tech.support,tech,support,126234,0,0
2916,providing.education,providing,education,126232,0,0
2917,removal.software,removal,software,126148,0,0
2918,spam.software,spam,software,126073,0,0
2919,cards.credit,cards,credit,126047,1,0
2920,construction.services,construction,services,125941,0,0
2921,married.men,married,men,125772,0,0
2922,general.hospital,general,hospital,125746,0,0
2923,full.legal,full,legal,125743,0,0
2924,comprehensive.site,comprehensive,site,125725,0,0
2925,decorating.supply,decorating,supply,125722,0,0
2926,receive.services,receive,services,125690,0,0
2927,opposing.team,opposing,team,125662,0,0
2928,stock.car,stock,car,125640,1,0
2929,certification.training,certification,training,125565,0,0
2930,hybrid.cars,hybrid,cars,125563,1,0
2931,through.international,through,international,125450,0,0
2932,various.systems,various,systems,125385,0,0
2933,some.properties,some,properties,125379,0,0
2934,cars.online,cars,online,125354,0,0
2935,unique.wedding,unique,wedding,125328,0,0
2936,other.tips,other,tips,125281,0,0
2937,kim.exposed,kim,exposed,125271,0,0
2938,mechanical.design,mechanical,design,125254,0,0
2939,european.style,european,style,125175,0,0
2940,acting.career,acting,career,125160,0,0
2941,soma.cheap,soma,cheap,125054,0,0
2942,men.pictures,men,pictures,124979,0,0
2943,file.data,file,data,124958,1,0
2944,leaves.skin,leaves,skin,124890,1,0
2945,favourite.style,favourite,style,124857,0,0
2946,lyrics.page,lyrics,page,124854,0,0
2947,trial.lawyer,trial,lawyer,124832,0,0
2948,commission.report,commission,report,124831,0,0
2949,private.garden,private,garden,124793,0,0
2950,both.games,both,games,124760,0,0
2951,electronic.software,electronic,software,124759,0,0
2952,stories.mom,stories,mom,124684,0,0
2953,15th.day,15th,day,124603,0,0
2954,bdsm.art,bdsm,art,124600,0,0
2955,girl.giving,girl,giving,124586,0,0
2956,identification.cards,identification,cards,124575,0,0
2957,latest.work,latest,work,124547,0,0
2958,template.design,template,design,124535,0,0
2959,offer.cheap,offer,cheap,124525,0,0
2960,travel.online,travel,online,124488,0,0
2961,pretty.fun,pretty,fun,124472,0,0
2962,secondary.school,secondary,school,124444,0,0
2963,overseas.markets,overseas,markets,124440,0,0
2964,serial.data,serial,data,124425,1,0
2965,baby.clothing,baby,clothing,124392,0,0
2966,video.reviews,video,reviews,124283,0,0
2967,video.site,video,site,124260,0,0
2968,aging.skin,aging,skin,124218,1,0
2969,asked.one,asked,one,124179,0,0
2970,outlet.store,outlet,store,124172,0,0
2971,baby.care,baby,care,124137,0,0
2972,estate.tips,estate,tips,124122,0,0
2973,honours.degree,honours,degree,124117,0,0
2974,weather.data,weather,data,124103,1,0
2975,flood.protection,flood,protection,124082,1,0
2976,conservative.party,conservative,party,124013,0,0
2977,each.store,each,store,123995,0,0
2978,potential.security,potential,security,123986,1,0
2979,management.courses,management,courses,123964,1,0
2980,bluetooth.technology,bluetooth,technology,123953,0,0
2981,network.data,network,data,123934,1,0
2982,significant.degree,significant,degree,123934,0,0
2983,bush.family,bush,family,123900,0,0
2984,systems.work,systems,work,123860,0,0
2985,diverse.community,diverse,community,123859,0,0
2986,government.money,government,money,123766,0,0
2987,old.fashion,old,fashion,123759,0,0
2988,ambulance.services,ambulance,services,123686,0,0
2989,stylish.design,stylish,design,123685,0,0
2990,specific.software,specific,software,123659,0,0
2991,major.cruise,major,cruise,123658,1,0
2992,semester.credit,semester,credit,123608,1,0
2993,day.business,day,business,123603,0,0
2994,telecommunications.network,telecommunications,network,123595,0,0
2995,injury.claims,injury,claims,123591,0,0
2996,video.cards,video,cards,123544,0,0
2997,copyrighted.property,copyrighted,property,123490,1,0
2998,psychiatric.hospital,psychiatric,hospital,123406,0,0
2999,texas.mortgage,texas,mortgage,123401,0,0
3000,external.site,external,site,123372,0,0
3001,through.art,through,art,123366,0,0
3002,anal.pictures,anal,pictures,123236,0,0
3003,well.how,well,how,123191,1,0
3004,made.love,made,love,123156,0,0
3005,all.security,all,security,123130,1,0
3006,computer.work,computer,work,123042,0,0
3007,via.credit,via,credit,123033,1,0
3008,some.security,some,security,123032,1,0
3009,informative.site,informative,site,122966,0,0
3010,nursery.school,nursery,school,122955,0,0
3011,advanced.security,advanced,security,122951,1,0
3012,music.site,music,site,122946,0,0
3013,payment.protection,payment,protection,122901,1,0
3014,sports.games,sports,games,122811,0,0
3015,auction.online,auction,online,122808,0,0
3016,estimates.data,estimates,data,122797,1,0
3017,address.how,address,how,122770,1,0
3018,fun.website,fun,website,122721,0,0
3019,assistance.services,assistance,services,122704,0,0
3020,part.one,part,one,122642,0,0
3021,whole.show,whole,show,122623,0,0
3022,threesome.movie,threesome,movie,122620,1,0
3023,some.online,some,online,122605,0,0
3024,ventilation.systems,ventilation,systems,122585,0,0
3025,analyzing.data,analyzing,data,122528,1,0
3026,women.dating,women,dating,122527,0,0
3027,various.international,various,international,122525,0,0
3028,ipod.photo,ipod,photo,122511,0,0
3029,piece.band,piece,band,122498,0,0
3030,stylish.shopping,stylish,shopping,122493,0,0
3031,advanced.courses,advanced,courses,122488,1,0
3032,view.photo,view,photo,122487,0,0
3033,related.training,related,training,122448,0,0
3034,pharmacy.discount,pharmacy,discount,122389,0,0
3035,options.menu,options,menu,122359,0,0
3036,live.auction,live,auction,122352,0,0
3037,direct.care,direct,care,122337,0,0
3038,state.data,state,data,122313,1,0
3039,olympic.team,olympic,team,122222,0,0
3040,some.cheap,some,cheap,122214,0,0
3041,population.data,population,data,122195,1,0
3042,front.properties,front,properties,122084,0,0
3043,after.page,after,page,122059,0,0
3044,index.cards,index,cards,122028,0,0
3045,hill.country,hill,country,122015,0,0
3046,one.review,one,review,121998,0,0
3047,international.online,international,online,121992,0,0
3048,given.how,given,how,121960,1,0
3049,federal.tax,federal,tax,121954,0,0
3050,short.space,short,space,121945,0,0
3051,bankruptcy.protection,bankruptcy,protection,121910,1,0
3052,attached.storage,attached,storage,121829,1,0
3053,movie.rentals,movie,rentals,121811,0,0
3054,all.talk,all,talk,121808,1,0
3055,action.games,action,games,121754,0,0
3056,city.discount,city,discount,121710,0,0
3057,production.data,production,data,121663,1,0
3058,jazz.band,jazz,band,121607,0,0
3059,thumb.site,thumb,site,121594,0,0
3060,discount.cruises,discount,cruises,121578,0,0
3061,administrative.data,administrative,data,121568,1,0
3062,new.graphics,new,graphics,121541,0,0
3063,gallery.cash,gallery,cash,121540,0,0
3064,popular.video,popular,video,121433,0,0
3065,excellent.food,excellent,food,121421,1,0
3066,recording.career,recording,career,121420,0,0
3067,architectural.style,architectural,style,121385,0,0
3068,debit.cards,debit,cards,121379,0,0
3069,foreign.tax,foreign,tax,121327,0,0
3070,greater.security,greater,security,121284,1,0
3071,applied.science,applied,science,121245,0,0
3072,attending.college,attending,college,121240,0,0
3073,panama.city,panama,city,121192,0,0
3074,precisely.how,precisely,how,121188,1,0
3075,historic.site,historic,site,121056,0,0
3076,great.band,great,band,121056,0,0
3077,traditional.family,traditional,family,121053,0,0
3078,add.site,add,site,121039,0,0
3079,work.online,work,online,121036,0,0
3080,category.talk,category,talk,121028,1,0
3081,multimedia.software,multimedia,software,121008,0,0
3082,latest.security,latest,security,121007,1,0
3083,discussion.page,discussion,page,120942,0,0
3084,two.mortgage,two,mortgage,120910,0,0
3085,public.hospital,public,hospital,120895,0,0
3086,public.university,public,university,120890,0,0
3087,carbohydrate.diet,carbohydrate,diet,120836,0,0
3088,knowing.how,knowing,how,120795,1,0
3089,shower.gift,shower,gift,120791,0,0
3090,term.solutions,term,solutions,120672,0,0
3091,house.press,house,press,120645,0,0
3092,contact.phone,contact,phone,120602,1,0
3093,additional.data,additional,data,120566,1,0
3094,dangerous.place,dangerous,place,120527,0,0
3095,children.live,children,live,120520,0,0
3096,state.support,state,support,120499,0,0
3097,indian.food,indian,food,120449,1,0
3098,explicit.farm,explicit,farm,120448,0,0
3099,many.cars,many,cars,120389,1,0
3100,player.software,player,software,120385,0,0
3101,expression.data,expression,data,120384,1,0
3102,click.select,click,select,120347,0,0
3103,cheapest.online,cheapest,online,120247,0,0
3104,male.movie,male,movie,120196,1,0
3105,processing.technology,processing,technology,120185,0,0
3106,sexy.gallery,sexy,gallery,120183,0,0
3107,food.safety,food,safety,120179,1,0
3108,lighting.design,lighting,design,120176,0,0
3109,ethical.shopping,ethical,shopping,120115,0,0
3110,mail.software,mail,software,119963,0,0
3111,confidential.data,confidential,data,119962,1,0
3112,latest.best,latest,best,119941,0,0
3113,efficient.management,efficient,management,119935,0,0
3114,copy.software,copy,software,119917,0,0
3115,high.fashion,high,fashion,119904,0,0
3116,about.car,about,car,119885,1,0
3117,template.talk,template,talk,119777,1,0
3118,amazing.discount,amazing,discount,119764,0,0
3119,full.page,full,page,119678,0,0
3120,adds.support,adds,support,119666,0,0
3121,several.international,several,international,119653,0,0
3122,much.credit,much,credit,119639,1,0
3123,control.data,control,data,119635,1,0
3124,health.claims,health,claims,119623,0,0
3125,developing.software,developing,software,119618,0,0
3126,calculator.auto,calculator,auto,119616,1,0
3127,production.work,production,work,119541,0,0
3128,straight.game,straight,game,119473,1,0
3129,mild.security,mild,security,119468,1,0
3130,additional.equipment,additional,equipment,119457,0,0
3131,information.guide,information,guide,119356,0,0
3132,estate.mortgage,estate,mortgage,119353,0,0
3133,aggregate.data,aggregate,data,119336,1,0
3134,great.shopping,great,shopping,119332,0,0
3135,price.data,price,data,119322,1,0
3136,various.data,various,data,119268,1,0
3137,drink.beer,drink,beer,119252,0,0
3138,exciting.career,exciting,career,119213,0,0
3139,monthly.data,monthly,data,119201,1,0
3140,vegetable.garden,vegetable,garden,119185,0,0
3141,eliminate.feedback,eliminate,feedback,119167,0,0
3142,structured.data,structured,data,119125,1,0
3143,exhibition.space,exhibition,space,119116,0,0
3144,different.city,different,city,119086,0,0
3145,season.games,season,games,119048,0,0
3146,all.homes,all,homes,119028,0,0
3147,report.gives,report,gives,118959,0,0
3148,various.business,various,business,118936,0,0
3149,final.sale,final,sale,118836,0,0
3150,high.data,high,data,118804,1,0
3151,indicating.how,indicating,how,118788,1,0
3152,government.business,government,business,118785,0,0
3153,asian.gallery,asian,gallery,118775,0,0
3154,lighting.equipment,lighting,equipment,118758,0,0
3155,bank.one,bank,one,118757,0,0
3156,bingo.online,bingo,online,118737,0,0
3157,per.car,per,car,118736,1,0
3158,mature.cash,mature,cash,118688,0,0
3159,professional.community,professional,community,118648,0,0
3160,mortgage.market,mortgage,market,118623,0,0
3161,asian.markets,asian,markets,118599,0,0
3162,universal.shopping,universal,shopping,118599,0,0
3163,guest.online,guest,online,118486,0,0
3164,separate.living,separate,living,118471,0,0
3165,additional.capital,additional,capital,118443,0,0
3166,underlying.data,underlying,data,118382,1,0
3167,hotel.properties,hotel,properties,118269,0,0
3168,archive.page,archive,page,118241,0,0
3169,reliable.hosting,reliable,hosting,118235,1,0
3170,making.supplies,making,supplies,118220,0,0
3171,courtesy.phone,courtesy,phone,118212,1,0
3172,mortgage.protection,mortgage,protection,118184,1,0
3173,resume.online,resume,online,118176,0,0
3174,porn.farm,porn,farm,118147,0,0
3175,glossy.photo,glossy,photo,118126,0,0
3176,holiday.properties,holiday,properties,118112,0,0
3177,month.supply,month,supply,118095,0,0
3178,violent.video,violent,video,118095,0,0
3179,patented.technology,patented,technology,118079,0,0
3180,pay.phone,pay,phone,118067,1,0
3181,seed.money,seed,money,118064,0,0
3182,thai.food,thai,food,118057,1,0
3183,imaging.technology,imaging,technology,118036,0,0
3184,embedded.software,embedded,software,118005,0,0
3185,looks.best,looks,best,117968,0,0
3186,associated.data,associated,data,117964,1,0
3187,shoes.online,shoes,online,117947,0,0
3188,better.protection,better,protection,117943,1,0
3189,hard.one,hard,one,117942,0,0
3190,independent.software,independent,software,117927,0,0
3191,appropriate.support,appropriate,support,117842,0,0
3192,check.how,check,how,117841,1,0
3193,generic.online,generic,online,117782,0,0
3194,special.school,special,school,117766,0,0
3195,enhanced.security,enhanced,security,117656,1,0
3196,additional.financial,additional,financial,117630,0,0
3197,dead.skin,dead,skin,117604,1,0
3198,communications.company,communications,company,117597,0,0
3199,tests.show,tests,show,117582,0,0
3200,style.game,style,game,117548,1,0
3201,line.phone,line,phone,117508,1,0
3202,technical.school,technical,school,117506,0,0
3203,mobile.software,mobile,software,117502,0,0
3204,latest.video,latest,video,117455,0,0
3205,quick.review,quick,review,117427,0,0
3206,animation.software,animation,software,117351,0,0
3207,term.vision,term,vision,117293,0,0
3208,older.kids,older,kids,117191,0,0
3209,term.management,term,management,117160,0,0
3210,enlargement.surgery,enlargement,surgery,117101,0,0
3211,play.basketball,play,basketball,117068,1,0
3212,using.data,using,data,117053,1,0
3213,including.work,including,work,117046,0,0
3214,discuss.how,discuss,how,117041,1,0
3215,explains.how,explains,how,117022,1,0
3216,palestinian.security,palestinian,security,116994,1,0
3217,out.online,out,online,116987,0,0
3218,sun.site,sun,site,116957,0,0
3219,click.menu,click,menu,116880,0,0
3220,technology.consulting,technology,consulting,116876,0,0
3221,market.trading,market,trading,116858,0,0
3222,text.data,text,data,116830,1,0
3223,exceeding.one,exceeding,one,116801,0,0
3224,supporting.data,supporting,data,116761,1,0
3225,gonna.love,gonna,love,116736,0,0
3226,appropriate.forum,appropriate,forum,116723,0,0
3227,more.courses,more,courses,116706,1,0
3228,driving.tips,driving,tips,116687,0,0
3229,single.game,single,game,116594,1,0
3230,webcam.live,webcam,live,116540,0,0
3231,multiple.auction,multiple,auction,116533,0,0
3232,entry.page,entry,page,116522,0,0
3233,free.coupons,free,coupons,116489,0,0
3234,state.website,state,website,116458,0,0
3235,computer.design,computer,design,116422,0,0
3236,free.loan,free,loan,116411,0,0
3237,receiving.services,receiving,services,116399,0,0
3238,crash.site,crash,site,116391,0,0
3239,photo.site,photo,site,116355,0,0
3240,selected.data,selected,data,116344,1,0
3241,javascript.support,javascript,support,116325,0,0
3242,client.computer,client,computer,116325,0,0
3243,express.how,express,how,116319,1,0
3244,amateur.gallery,amateur,gallery,116282,0,0
3245,networks.services,networks,services,116255,0,0
3246,injection.site,injection,site,116204,0,0
3247,including.news,including,news,116170,0,0
3248,card.data,card,data,116165,1,0
3249,other.college,other,college,116158,0,0
3250,light.pink,light,pink,116153,0,0
3251,export.data,export,data,116140,1,0
3252,courtney.love,courtney,love,116037,0,0
3253,used.golf,used,golf,115968,0,0
3254,dedicated.services,dedicated,services,115966,0,0
3255,all.markets,all,markets,115930,0,0
3256,financial.software,financial,software,115910,0,0
3257,previous.report,previous,report,115874,0,0
3258,library.website,library,website,115864,0,0
3259,rate.online,rate,online,115854,0,0
3260,great.online,great,online,115808,0,0
3261,section.gives,section,gives,115772,0,0
3262,color.management,color,management,115768,0,0
3263,next.forum,next,forum,115749,0,0
3264,common.data,common,data,115747,1,0
3265,using.coupon,using,coupon,115730,1,0
3266,new.storage,new,storage,115729,1,0
3267,multiplayer.game,multiplayer,game,115716,1,0
3268,appropriate.software,appropriate,software,115710,0,0
3269,concept.car,concept,car,115682,1,0
3270,merchandise.pictures,merchandise,pictures,115635,0,0
3271,observed.data,observed,data,115630,1,0
3272,donate.tax,donate,tax,115624,0,0
3273,publishing.software,publishing,software,115613,0,0
3274,whether.express,whether,express,115575,0,0
3275,distinguished.career,distinguished,career,115551,0,0
3276,other.safety,other,safety,115547,1,0
3277,great.bargains,great,bargains,115545,0,0
3278,discount.auto,discount,auto,115499,1,0
3279,docs.tech,docs,tech,115480,0,0
3280,sad.news,sad,news,115459,0,0
3281,three.loans,three,loans,115442,0,0
3282,canadian.discount,canadian,discount,115410,0,0
3283,below.show,below,show,115395,0,0
3284,system.data,system,data,115385,1,0
3285,largest.market,largest,market,115355,0,0
3286,initial.review,initial,review,115346,0,0
3287,other.band,other,band,115334,0,0
3288,nuclear.safety,nuclear,safety,115328,1,0
3289,police.work,police,work,115325,0,0
3290,some.courses,some,courses,115248,1,0
3291,american.city,american,city,115215,0,0
3292,two.properties,two,properties,115204,0,0
3293,professional.software,professional,software,115143,0,0
3294,different.business,different,business,115111,0,0
3295,inpatient.care,inpatient,care,115048,0,0
3296,mouth.marketing,mouth,marketing,115036,0,0
3297,vehicle.parts,vehicle,parts,114940,0,0
3298,level.science,level,science,114916,0,0
3299,little.game,little,game,114912,1,0
3300,intel.technology,intel,technology,114881,0,0
3301,home.phone,home,phone,114833,1,0
3302,rate.data,rate,data,114796,1,0
3303,regional.security,regional,security,114776,1,0
3304,full.faith,full,faith,114762,0,0
3305,log.data,log,data,114761,1,0
3306,polls.show,polls,show,114744,0,0
3307,restoration.work,restoration,work,114739,0,0
3308,program.gives,program,gives,114714,0,0
3309,above.page,above,page,114682,0,0
3310,including.credit,including,credit,114668,1,0
3311,social.safety,social,safety,114661,1,0
3312,including.pictures,including,pictures,114640,0,0
3313,appropriate.agency,appropriate,agency,114579,0,0
3314,few.properties,few,properties,114555,0,0
3315,chief.engineer,chief,engineer,114552,0,0
3316,nearest.city,nearest,city,114527,0,0
3317,web.chat,web,chat,114513,0,0
3318,term.rentals,term,rentals,114475,0,0
3319,discount.store,discount,store,114463,0,0
3320,trailer.online,trailer,online,114450,0,0
3321,linux.software,linux,software,114446,0,0
3322,switches.network,switches,network,114444,0,0
3323,musical.style,musical,style,114419,0,0
3324,digital.photography,digital,photography,114401,0,0
3325,download.film,download,film,114359,0,0
3326,including.software,including,software,114317,0,0
3327,term.lease,term,lease,114306,0,0
3328,statistics.show,statistics,show,114303,0,0
3329,city.attorney,city,attorney,114294,0,0
3330,sedimentary.rocks,sedimentary,rocks,114221,0,0
3331,flash.movie,flash,movie,114220,1,0
3332,please.place,please,place,114191,0,0
3333,professional.baseball,professional,baseball,114158,1,0
3334,perform.live,perform,live,114152,0,0
3335,other.cards,other,cards,114045,0,0
3336,display.technology,display,technology,114030,0,0
3337,specific.courses,specific,courses,114015,1,0
3338,built.properties,built,properties,114012,0,0
3339,bureau.credit,bureau,credit,114010,1,0
3340,cheap.digital,cheap,digital,113996,0,0
3341,special.deals,special,deals,113978,0,0
3342,carnival.cruise,carnival,cruise,113970,1,0
3343,rape.photos,rape,photos,113958,0,0
3344,county.health,county,health,113948,1,0
3345,original.film,original,film,113938,0,0
3346,forum.software,forum,software,113913,0,0
3347,qualified.attorney,qualified,attorney,113900,0,0
3348,measured.data,measured,data,113882,1,0
3349,two.solutions,two,solutions,113800,0,0
3350,ensure.safety,ensure,safety,113779,1,0
3351,real.fun,real,fun,113774,0,0
3352,exclusive.news,exclusive,news,113707,0,0
3353,server.space,server,space,113703,0,0
3354,provides.tools,provides,tools,113678,0,0
3355,children.how,children,how,113667,1,0
3356,gain.support,gain,support,113639,0,0
3357,purchase.mortgage,purchase,mortgage,113628,0,0
3358,fixed.mortgage,fixed,mortgage,113600,0,0
3359,fine.day,fine,day,113596,0,0
3360,ancient.art,ancient,art,113593,0,0
3361,special.protection,special,protection,113526,1,0
3362,recipes.online,recipes,online,113526,0,0
3363,day.camp,day,camp,113520,0,0
3364,under.direct,under,direct,113516,0,0
3365,about.college,about,college,113485,0,0
3366,online.art,online,art,113482,0,0
3367,injured.party,injured,party,113474,0,0
3368,additional.courses,additional,courses,113426,1,0
3369,through.games,through,games,113424,0,0
3370,mention.how,mention,how,113304,1,0
3371,welcome.page,welcome,page,113277,0,0
3372,chocolate.bar,chocolate,bar,113260,0,0
3373,second.report,second,report,113256,0,0
3374,systematic.reviews,systematic,reviews,113255,0,0
3375,given.credit,given,credit,113251,1,0
3376,indian.movie,indian,movie,113229,1,0
3377,source.codes,source,codes,113224,0,0
3378,million.loan,million,loan,113216,0,0
3379,member.online,member,online,113204,0,0
3380,solo.business,solo,business,113202,0,0
3381,present.report,present,report,113191,0,0
3382,reserve.online,reserve,online,113169,0,0
3383,following.codes,following,codes,113154,0,0
3384,manufacturing.services,manufacturing,services,113151,0,0
3385,existing.equipment,existing,equipment,113126,0,0
3386,some.shopping,some,shopping,113096,0,0
3387,state.college,state,college,113078,0,0
3388,about.shopping,about,shopping,113001,0,0
3389,providing.legal,providing,legal,112988,0,0
3390,external.review,external,review,112931,0,0
3391,album.management,album,management,112931,0,0
3392,scheduled.delivery,scheduled,delivery,112894,0,0
3393,dvd.film,dvd,film,112805,0,0
3394,theater.systems,theater,systems,112791,0,0
3395,travel.website,travel,website,112770,0,0
3396,provided.services,provided,services,112768,0,0
3397,including.reviews,including,reviews,112761,0,0
3398,wine.bar,wine,bar,112737,0,0
3399,male.video,male,video,112618,0,0
3400,order.tickets,order,tickets,112614,1,0
3401,understood.how,understood,how,112607,1,0
3402,women.dog,women,dog,112567,0,0
3403,export.trade,export,trade,112502,0,0
3404,any.living,any,living,112496,0,0
